"setSize"	"enrichmentScore"	"NES"	"pvalue"	"p.adjust"	"qvalue"	"rank"	"leading_edge"	"core_enrichment"
"HP_ABNORMAL_LUNG_DEVELOPMENT"	208	0.383459079307009	1.86705266392387	2.27283988793031e-06	0.000220149796922584	0.00020242895610046	2792	"tags=31%, list=15%, signal=27%"	"ENSRNOG00000011440/ENSRNOG00000054900/ENSRNOG00000018905/ENSRNOG00000059401/ENSRNOG00000021109/ENSRNOG00000021602/ENSRNOG00000004520/ENSRNOG00000058275/ENSRNOG00000048363/ENSRNOG00000008244/ENSRNOG00000046276/ENSRNOG00000043410/ENSRNOG00000008595/ENSRNOG00000016538/ENSRNOG00000004171/ENSRNOG00000007906/ENSRNOG00000013734/ENSRNOG00000017035/ENSRNOG00000057031/ENSRNOG00000008632/ENSRNOG00000028274/ENSRNOG00000017473/ENSRNOG00000002932/ENSRNOG00000010556/ENSRNOG00000021718/ENSRNOG00000059715/ENSRNOG00000022485/ENSRNOG00000017178/ENSRNOG00000016913/ENSRNOG00000015590/ENSRNOG00000018762/ENSRNOG00000003013/ENSRNOG00000000648/ENSRNOG00000038600/ENSRNOG00000057862/ENSRNOG00000024523/ENSRNOG00000025991/ENSRNOG00000001083/ENSRNOG00000049696/ENSRNOG00000011208/ENSRNOG00000002937/ENSRNOG00000015237/ENSRNOG00000009808/ENSRNOG00000058916/ENSRNOG00000024905/ENSRNOG00000010418/ENSRNOG00000012866/ENSRNOG00000022419/ENSRNOG00000016377/ENSRNOG00000005451/ENSRNOG00000032778/ENSRNOG00000058560/ENSRNOG00000020470/ENSRNOG00000015357/ENSRNOG00000014866/ENSRNOG00000016545/ENSRNOG00000003635/ENSRNOG00000006792/ENSRNOG00000005868/ENSRNOG00000003346/ENSRNOG00000004109/ENSRNOG00000004013/ENSRNOG00000034240/ENSRNOG00000001712/ENSRNOG00000026964"
"HP_INFERTILITY"	144	0.413624170802266	1.90835664402347	3.4640404124957e-06	0.000309720741496731	0.000284789935127177	2003	"tags=27%, list=11%, signal=24%"	"ENSRNOG00000011440/ENSRNOG00000054900/ENSRNOG00000018905/ENSRNOG00000059401/ENSRNOG00000056996/ENSRNOG00000021109/ENSRNOG00000057867/ENSRNOG00000052688/ENSRNOG00000021602/ENSRNOG00000002073/ENSRNOG00000058275/ENSRNOG00000048363/ENSRNOG00000043410/ENSRNOG00000026446/ENSRNOG00000012682/ENSRNOG00000008595/ENSRNOG00000004171/ENSRNOG00000013734/ENSRNOG00000026217/ENSRNOG00000049596/ENSRNOG00000017473/ENSRNOG00000026579/ENSRNOG00000058681/ENSRNOG00000017178/ENSRNOG00000016913/ENSRNOG00000015590/ENSRNOG00000018762/ENSRNOG00000014845/ENSRNOG00000003013/ENSRNOG00000038600/ENSRNOG00000057862/ENSRNOG00000024523/ENSRNOG00000049696/ENSRNOG00000000196/ENSRNOG00000057557/ENSRNOG00000058916/ENSRNOG00000024905/ENSRNOG00000005451/ENSRNOG00000000715"
"HP_ABNORMAL_BREATH_SOUND"	92	0.471154845233996	2.02190773846797	4.09866645544725e-06	0.00034028690309868	0.000312895689806826	1994	"tags=34%, list=11%, signal=30%"	"ENSRNOG00000011440/ENSRNOG00000054900/ENSRNOG00000018905/ENSRNOG00000059401/ENSRNOG00000017154/ENSRNOG00000021109/ENSRNOG00000002419/ENSRNOG00000021602/ENSRNOG00000058275/ENSRNOG00000048363/ENSRNOG00000043410/ENSRNOG00000008595/ENSRNOG00000011300/ENSRNOG00000004171/ENSRNOG00000013734/ENSRNOG00000017473/ENSRNOG00000017178/ENSRNOG00000016913/ENSRNOG00000015590/ENSRNOG00000018762/ENSRNOG00000003013/ENSRNOG00000038600/ENSRNOG00000057862/ENSRNOG00000024523/ENSRNOG00000049696/ENSRNOG00000013928/ENSRNOG00000058916/ENSRNOG00000002912/ENSRNOG00000024905/ENSRNOG00000005451/ENSRNOG00000005228"
"HP_NEPHRONOPHTHISIS"	35	0.629758590570262	2.24901624562722	4.50497861553576e-06	0.000365322335636586	0.00033591590851706	2577	"tags=51%, list=14%, signal=44%"	"ENSRNOG00000007859/ENSRNOG00000016187/ENSRNOG00000011829/ENSRNOG00000024468/ENSRNOG00000004520/ENSRNOG00000013969/ENSRNOG00000004181/ENSRNOG00000017035/ENSRNOG00000008632/ENSRNOG00000002932/ENSRNOG00000056458/ENSRNOG00000038868/ENSRNOG00000009808/ENSRNOG00000012866/ENSRNOG00000016545/ENSRNOG00000010194/ENSRNOG00000023309/ENSRNOG00000005868"
"HP_CONE_SHAPED_EPIPHYSIS"	70	0.503780179008153	2.0582551137246	6.58755304417619e-06	0.00051046216588983	0.000469372785323057	5030	"tags=56%, list=27%, signal=41%"	"ENSRNOG00000024468/ENSRNOG00000020193/ENSRNOG00000004520/ENSRNOG00000008244/ENSRNOG00000004181/ENSRNOG00000020670/ENSRNOG00000017035/ENSRNOG00000008632/ENSRNOG00000002932/ENSRNOG00000021718/ENSRNOG00000056458/ENSRNOG00000009334/ENSRNOG00000022597/ENSRNOG00000012899/ENSRNOG00000006067/ENSRNOG00000038868/ENSRNOG00000009808/ENSRNOG00000010418/ENSRNOG00000058560/ENSRNOG00000010488/ENSRNOG00000003964/ENSRNOG00000016545/ENSRNOG00000005868/ENSRNOG00000011654/ENSRNOG00000004574/ENSRNOG00000042536/ENSRNOG00000009339/ENSRNOG00000005151/ENSRNOG00000048472/ENSRNOG00000010027/ENSRNOG00000050123/ENSRNOG00000015756/ENSRNOG00000048978/ENSRNOG00000060356/ENSRNOG00000005292/ENSRNOG00000051965/ENSRNOG00000030101/ENSRNOG00000015636/ENSRNOG00000007692"
"HP_REDUCED_SPERM_MOTILITY"	28	0.629969374920914	2.16600434080586	3.57935845841982e-05	0.00235494772537923	0.00216538746064484	2831	"tags=61%, list=15%, signal=52%"	"ENSRNOG00000011440/ENSRNOG00000006114/ENSRNOG00000052688/ENSRNOG00000021602/ENSRNOG00000002073/ENSRNOG00000058275/ENSRNOG00000026217/ENSRNOG00000049596/ENSRNOG00000016913/ENSRNOG00000014845/ENSRNOG00000002976/ENSRNOG00000002146/ENSRNOG00000049696/ENSRNOG00000037835/ENSRNOG00000024557/ENSRNOG00000016364/ENSRNOG00000002598"
"HP_ABNORMAL_RENAL_MEDULLA_MORPHOLOGY"	47	0.531285633955668	2.03000499474421	5.99215110132292e-05	0.00354146286276492	0.00325639469306505	4928	"tags=57%, list=26%, signal=42%"	"ENSRNOG00000007859/ENSRNOG00000016187/ENSRNOG00000011829/ENSRNOG00000024468/ENSRNOG00000004520/ENSRNOG00000013969/ENSRNOG00000004181/ENSRNOG00000017035/ENSRNOG00000008632/ENSRNOG00000002932/ENSRNOG00000056458/ENSRNOG00000038868/ENSRNOG00000009808/ENSRNOG00000012866/ENSRNOG00000016545/ENSRNOG00000010194/ENSRNOG00000023309/ENSRNOG00000005868/ENSRNOG00000056907/ENSRNOG00000005151/ENSRNOG00000025498/ENSRNOG00000015756/ENSRNOG00000048978/ENSRNOG00000023985/ENSRNOG00000005292/ENSRNOG00000030157/ENSRNOG00000015636"
"HP_POSTAXIAL_POLYDACTYLY"	128	0.390257250118895	1.77106951990057	0.000122623476557459	0.00671639853556873	0.0061757656073966	4314	"tags=41%, list=23%, signal=32%"	"ENSRNOG00000016187/ENSRNOG00000011829/ENSRNOG00000004520/ENSRNOG00000054331/ENSRNOG00000008244/ENSRNOG00000047019/ENSRNOG00000004181/ENSRNOG00000042118/ENSRNOG00000017035/ENSRNOG00000014027/ENSRNOG00000002932/ENSRNOG00000010556/ENSRNOG00000021718/ENSRNOG00000026171/ENSRNOG00000059715/ENSRNOG00000056458/ENSRNOG00000008691/ENSRNOG00000007472/ENSRNOG00000015816/ENSRNOG00000052704/ENSRNOG00000007127/ENSRNOG00000012629/ENSRNOG00000025909/ENSRNOG00000045639/ENSRNOG00000009808/ENSRNOG00000010418/ENSRNOG00000004542/ENSRNOG00000028523/ENSRNOG00000025418/ENSRNOG00000006864/ENSRNOG00000008706/ENSRNOG00000016545/ENSRNOG00000019039/ENSRNOG00000013660/ENSRNOG00000010194/ENSRNOG00000005868/ENSRNOG00000026857/ENSRNOG00000016338/ENSRNOG00000024085/ENSRNOG00000001689/ENSRNOG00000008472/ENSRNOG00000015189/ENSRNOG00000002462/ENSRNOG00000004574/ENSRNOG00000004415/ENSRNOG00000005151/ENSRNOG00000008075/ENSRNOG00000025498/ENSRNOG00000007753/ENSRNOG00000001958/ENSRNOG00000004903/ENSRNOG00000050123/ENSRNOG00000015756"
"HP_LARGE_FACE"	264	0.318421633535081	1.59141132591493	0.000230500194246117	0.0102768690337635	0.00944963792638634	5245	"tags=38%, list=28%, signal=28%"	"ENSRNOG00000016187/ENSRNOG00000011348/ENSRNOG00000011829/ENSRNOG00000009867/ENSRNOG00000025181/ENSRNOG00000043192/ENSRNOG00000060542/ENSRNOG00000047194/ENSRNOG00000013969/ENSRNOG00000008244/ENSRNOG00000046276/ENSRNOG00000009208/ENSRNOG00000039994/ENSRNOG00000061367/ENSRNOG00000042118/ENSRNOG00000017035/ENSRNOG00000002708/ENSRNOG00000014027/ENSRNOG00000021614/ENSRNOG00000022391/ENSRNOG00000021718/ENSRNOG00000059715/ENSRNOG00000056458/ENSRNOG00000012705/ENSRNOG00000010572/ENSRNOG00000029966/ENSRNOG00000052704/ENSRNOG00000000648/ENSRNOG00000014698/ENSRNOG00000024525/ENSRNOG00000015971/ENSRNOG00000011208/ENSRNOG00000061346/ENSRNOG00000038686/ENSRNOG00000027658/ENSRNOG00000003848/ENSRNOG00000017960/ENSRNOG00000047296/ENSRNOG00000003777/ENSRNOG00000069406/ENSRNOG00000028523/ENSRNOG00000010488/ENSRNOG00000025418/ENSRNOG00000006957/ENSRNOG00000053234/ENSRNOG00000016172/ENSRNOG00000019039/ENSRNOG00000006792/ENSRNOG00000007404/ENSRNOG00000034240/ENSRNOG00000002291/ENSRNOG00000026857/ENSRNOG00000003875/ENSRNOG00000045918/ENSRNOG00000004591/ENSRNOG00000006285/ENSRNOG00000024085/ENSRNOG00000011553/ENSRNOG00000024503/ENSRNOG00000002462/ENSRNOG00000004574/ENSRNOG00000042536/ENSRNOG00000012472/ENSRNOG00000000108/ENSRNOG00000001867/ENSRNOG00000020372/ENSRNOG00000020557/ENSRNOG00000010090/ENSRNOG00000033556/ENSRNOG00000016054/ENSRNOG00000006966/ENSRNOG00000002615/ENSRNOG00000031136/ENSRNOG00000010188/ENSRNOG00000011908/ENSRNOG00000057464/ENSRNOG00000007688/ENSRNOG00000006037/ENSRNOG00000015756/ENSRNOG00000009968/ENSRNOG00000007461/ENSRNOG00000000043/ENSRNOG00000008996/ENSRNOG00000057616/ENSRNOG00000013322/ENSRNOG00000030017/ENSRNOG00000004925/ENSRNOG00000012852/ENSRNOG00000016396/ENSRNOG00000030101/ENSRNOG00000069271/ENSRNOG00000002565/ENSRNOG00000011619/ENSRNOG00000017441/ENSRNOG00000030759/ENSRNOG00000013933/ENSRNOG00000053932/ENSRNOG00000005076/ENSRNOG00000004159/ENSRNOG00000012942"
"HP_FUNCTIONAL_ABNORMALITY_OF_MALE_INTERNAL_GENITALIA"	200	0.32731198308339	1.58896198270476	0.00065310531893608	0.0234781262590733	0.0215882669721031	2831	"tags=26%, list=15%, signal=22%"	"ENSRNOG00000011440/ENSRNOG00000054900/ENSRNOG00000018905/ENSRNOG00000059401/ENSRNOG00000056996/ENSRNOG00000021109/ENSRNOG00000006114/ENSRNOG00000052688/ENSRNOG00000021602/ENSRNOG00000002073/ENSRNOG00000058275/ENSRNOG00000001213/ENSRNOG00000048363/ENSRNOG00000043410/ENSRNOG00000012682/ENSRNOG00000008595/ENSRNOG00000004171/ENSRNOG00000013734/ENSRNOG00000026217/ENSRNOG00000049596/ENSRNOG00000017473/ENSRNOG00000008678/ENSRNOG00000006689/ENSRNOG00000017178/ENSRNOG00000016913/ENSRNOG00000015590/ENSRNOG00000020701/ENSRNOG00000018762/ENSRNOG00000014845/ENSRNOG00000002976/ENSRNOG00000003013/ENSRNOG00000038600/ENSRNOG00000057945/ENSRNOG00000057862/ENSRNOG00000002146/ENSRNOG00000024523/ENSRNOG00000049696/ENSRNOG00000058916/ENSRNOG00000024905/ENSRNOG00000005038/ENSRNOG00000005451/ENSRNOG00000001453/ENSRNOG00000037835/ENSRNOG00000003346/ENSRNOG00000004109/ENSRNOG00000024557/ENSRNOG00000027249/ENSRNOG00000026964/ENSRNOG00000015052/ENSRNOG00000003875/ENSRNOG00000016364/ENSRNOG00000002598"
"HP_UNDETECTABLE_ELECTRORETINOGRAM"	20	0.620341834075659	1.9371667936645	0.000798258908508296	0.0265097982282707	0.0243759061184588	3785	"tags=45%, list=20%, signal=36%"	"ENSRNOG00000003955/ENSRNOG00000025141/ENSRNOG00000019103/ENSRNOG00000015962/ENSRNOG00000013641/ENSRNOG00000009580/ENSRNOG00000009582/ENSRNOG00000049633/ENSRNOG00000015840"
"HP_ABNORMAL_GERM_CELL_MORPHOLOGY"	24	0.580521870533941	1.90284432569785	0.000796382536984215	0.0265097982282707	0.0243759061184588	2827	"tags=54%, list=15%, signal=46%"	"ENSRNOG00000056996/ENSRNOG00000006114/ENSRNOG00000052688/ENSRNOG00000002073/ENSRNOG00000058275/ENSRNOG00000045585/ENSRNOG00000026217/ENSRNOG00000049596/ENSRNOG00000058681/ENSRNOG00000002976/ENSRNOG00000037835/ENSRNOG00000024557/ENSRNOG00000016364"
"HP_ABNORMAL_MALE_REPRODUCTIVE_SYSTEM_PHYSIOLOGY"	250	0.304804396985432	1.52200486873087	0.00113626267241862	0.0338645122967839	0.0311386063894476	4782	"tags=36%, list=26%, signal=27%"	"ENSRNOG00000011440/ENSRNOG00000003554/ENSRNOG00000054900/ENSRNOG00000018905/ENSRNOG00000059401/ENSRNOG00000056996/ENSRNOG00000021109/ENSRNOG00000006114/ENSRNOG00000052688/ENSRNOG00000021602/ENSRNOG00000002073/ENSRNOG00000058275/ENSRNOG00000001213/ENSRNOG00000048363/ENSRNOG00000043410/ENSRNOG00000012682/ENSRNOG00000008595/ENSRNOG00000013774/ENSRNOG00000033099/ENSRNOG00000004171/ENSRNOG00000013734/ENSRNOG00000030213/ENSRNOG00000026217/ENSRNOG00000049596/ENSRNOG00000017473/ENSRNOG00000008678/ENSRNOG00000006689/ENSRNOG00000017178/ENSRNOG00000016913/ENSRNOG00000015590/ENSRNOG00000020701/ENSRNOG00000018762/ENSRNOG00000014845/ENSRNOG00000002976/ENSRNOG00000003013/ENSRNOG00000038600/ENSRNOG00000057945/ENSRNOG00000057862/ENSRNOG00000002146/ENSRNOG00000007249/ENSRNOG00000024523/ENSRNOG00000001407/ENSRNOG00000049696/ENSRNOG00000011305/ENSRNOG00000027658/ENSRNOG00000058916/ENSRNOG00000024905/ENSRNOG00000005038/ENSRNOG00000005451/ENSRNOG00000001453/ENSRNOG00000037835/ENSRNOG00000003346/ENSRNOG00000004109/ENSRNOG00000024557/ENSRNOG00000027249/ENSRNOG00000026964/ENSRNOG00000015052/ENSRNOG00000003875/ENSRNOG00000016364/ENSRNOG00000002598/ENSRNOG00000032472/ENSRNOG00000005883/ENSRNOG00000014096/ENSRNOG00000004574/ENSRNOG00000001451/ENSRNOG00000010078/ENSRNOG00000042389/ENSRNOG00000006735/ENSRNOG00000001803/ENSRNOG00000010877/ENSRNOG00000019474/ENSRNOG00000021029/ENSRNOG00000025672/ENSRNOG00000022343/ENSRNOG00000024445/ENSRNOG00000006857/ENSRNOG00000057464/ENSRNOG00000015825/ENSRNOG00000023698/ENSRNOG00000009968/ENSRNOG00000010676/ENSRNOG00000003759/ENSRNOG00000010311/ENSRNOG00000026023/ENSRNOG00000006661/ENSRNOG00000013322/ENSRNOG00000030017/ENSRNOG00000014711/ENSRNOG00000061690"
"HP_REDUCED_CONSCIOUSNESS_CONFUSION"	351	-0.25453682073723	-1.4241805208601	0.00115299874855756	0.0340720901374596	0.0313294753622332	3443	"tags=25%, list=18%, signal=21%"	"ENSRNOG00000011073/ENSRNOG00000005006/ENSRNOG00000000562/ENSRNOG00000015206/ENSRNOG00000019201/ENSRNOG00000017703/ENSRNOG00000008332/ENSRNOG00000013180/ENSRNOG00000020288/ENSRNOG00000009468/ENSRNOG00000018039/ENSRNOG00000011535/ENSRNOG00000000638/ENSRNOG00000017854/ENSRNOG00000008134/ENSRNOG00000013634/ENSRNOG00000004346/ENSRNOG00000018117/ENSRNOG00000028629/ENSRNOG00000019097/ENSRNOG00000010390/ENSRNOG00000049281/ENSRNOG00000014254/ENSRNOG00000008555/ENSRNOG00000037897/ENSRNOG00000004280/ENSRNOG00000013704/ENSRNOG00000017233/ENSRNOG00000046307/ENSRNOG00000010522/ENSRNOG00000015869/ENSRNOG00000059984/ENSRNOG00000057256/ENSRNOG00000015455/ENSRNOG00000000571/ENSRNOG00000005446/ENSRNOG00000019106/ENSRNOG00000014625/ENSRNOG00000008140/ENSRNOG00000013742/ENSRNOG00000048320/ENSRNOG00000015021/ENSRNOG00000010830/ENSRNOG00000018320/ENSRNOG00000009421/ENSRNOG00000018822/ENSRNOG00000000172/ENSRNOG00000019742/ENSRNOG00000016961/ENSRNOG00000021128/ENSRNOG00000008373/ENSRNOG00000030715/ENSRNOG00000054172/ENSRNOG00000001302/ENSRNOG00000016055/ENSRNOG00000020951/ENSRNOG00000071176/ENSRNOG00000005479/ENSRNOG00000001189/ENSRNOG00000011500/ENSRNOG00000007284/ENSRNOG00000029047/ENSRNOG00000002636/ENSRNOG00000017446/ENSRNOG00000012134/ENSRNOG00000000552/ENSRNOG00000009845/ENSRNOG00000008329/ENSRNOG00000007437/ENSRNOG00000010800/ENSRNOG00000014078/ENSRNOG00000061876/ENSRNOG00000007261/ENSRNOG00000013578/ENSRNOG00000070397/ENSRNOG00000033215/ENSRNOG00000066573/ENSRNOG00000010697/ENSRNOG00000020879/ENSRNOG00000007290/ENSRNOG00000020068/ENSRNOG00000021200/ENSRNOG00000032708/ENSRNOG00000019118/ENSRNOG00000043451/ENSRNOG00000014064/ENSRNOG00000003357"
"HP_ABNORMAL_CEREBELLAR_VERMIS_MORPHOLOGY"	275	0.297728755860398	1.49815343191848	0.00166692816284754	0.0431981904949609	0.0397209751249456	3640	"tags=27%, list=20%, signal=22%"	"ENSRNOG00000016187/ENSRNOG00000018950/ENSRNOG00000011829/ENSRNOG00000003955/ENSRNOG00000025181/ENSRNOG00000004520/ENSRNOG00000047194/ENSRNOG00000013969/ENSRNOG00000008244/ENSRNOG00000056954/ENSRNOG00000009208/ENSRNOG00000013176/ENSRNOG00000049244/ENSRNOG00000006174/ENSRNOG00000007906/ENSRNOG00000042118/ENSRNOG00000017035/ENSRNOG00000057031/ENSRNOG00000014027/ENSRNOG00000004831/ENSRNOG00000051623/ENSRNOG00000021718/ENSRNOG00000059715/ENSRNOG00000003388/ENSRNOG00000063213/ENSRNOG00000056458/ENSRNOG00000006689/ENSRNOG00000012705/ENSRNOG00000029966/ENSRNOG00000052704/ENSRNOG00000016070/ENSRNOG00000056553/ENSRNOG00000007315/ENSRNOG00000038868/ENSRNOG00000015962/ENSRNOG00000011208/ENSRNOG00000066548/ENSRNOG00000009808/ENSRNOG00000038686/ENSRNOG00000002353/ENSRNOG00000010418/ENSRNOG00000022419/ENSRNOG00000009580/ENSRNOG00000032778/ENSRNOG00000020470/ENSRNOG00000069406/ENSRNOG00000028523/ENSRNOG00000014866/ENSRNOG00000025418/ENSRNOG00000009582/ENSRNOG00000011454/ENSRNOG00000016545/ENSRNOG00000003635/ENSRNOG00000019039/ENSRNOG00000006792/ENSRNOG00000017940/ENSRNOG00000020892/ENSRNOG00000034240/ENSRNOG00000001712/ENSRNOG00000026857/ENSRNOG00000024085/ENSRNOG00000007128/ENSRNOG00000008472/ENSRNOG00000006199/ENSRNOG00000002462/ENSRNOG00000004574/ENSRNOG00000025028/ENSRNOG00000004677/ENSRNOG00000012146/ENSRNOG00000060266/ENSRNOG00000004415/ENSRNOG00000015383/ENSRNOG00000004727"
"HP_INCREASED_BODY_WEIGHT"	429	0.267969811263293	1.40397446776866	0.00164306299507554	0.0431981904949609	0.0397209751249456	4549	"tags=29%, list=24%, signal=23%"	"ENSRNOG00000042477/ENSRNOG00000016187/ENSRNOG00000003554/ENSRNOG00000000775/ENSRNOG00000024468/ENSRNOG00000003955/ENSRNOG00000017310/ENSRNOG00000048849/ENSRNOG00000001622/ENSRNOG00000010406/ENSRNOG00000008193/ENSRNOG00000060542/ENSRNOG00000015101/ENSRNOG00000012396/ENSRNOG00000047194/ENSRNOG00000003122/ENSRNOG00000013969/ENSRNOG00000054331/ENSRNOG00000005540/ENSRNOG00000047019/ENSRNOG00000010545/ENSRNOG00000033099/ENSRNOG00000039994/ENSRNOG00000004181/ENSRNOG00000025141/ENSRNOG00000051480/ENSRNOG00000029456/ENSRNOG00000010453/ENSRNOG00000011991/ENSRNOG00000015230/ENSRNOG00000022391/ENSRNOG00000026171/ENSRNOG00000004342/ENSRNOG00000056458/ENSRNOG00000006689/ENSRNOG00000015816/ENSRNOG00000006063/ENSRNOG00000029966/ENSRNOG00000009881/ENSRNOG00000008807/ENSRNOG00000003013/ENSRNOG00000000648/ENSRNOG00000026649/ENSRNOG00000066471/ENSRNOG00000007127/ENSRNOG00000012629/ENSRNOG00000025629/ENSRNOG00000005765/ENSRNOG00000056553/ENSRNOG00000013994/ENSRNOG00000030212/ENSRNOG00000007315/ENSRNOG00000022938/ENSRNOG00000012674/ENSRNOG00000011305/ENSRNOG00000000196/ENSRNOG00000003848/ENSRNOG00000017960/ENSRNOG00000061080/ENSRNOG00000047296/ENSRNOG00000005330/ENSRNOG00000000715/ENSRNOG00000004542/ENSRNOG00000014866/ENSRNOG00000002276/ENSRNOG00000004776/ENSRNOG00000009582/ENSRNOG00000011144/ENSRNOG00000006632/ENSRNOG00000006864/ENSRNOG00000008706/ENSRNOG00000001453/ENSRNOG00000016545/ENSRNOG00000019039/ENSRNOG00000065659/ENSRNOG00000017940/ENSRNOG00000007106/ENSRNOG00000005281/ENSRNOG00000017712/ENSRNOG00000018892/ENSRNOG00000053599/ENSRNOG00000053400/ENSRNOG00000003070/ENSRNOG00000064584/ENSRNOG00000001689/ENSRNOG00000007242/ENSRNOG00000046366/ENSRNOG00000015189/ENSRNOG00000004574/ENSRNOG00000014986/ENSRNOG00000042536/ENSRNOG00000051498/ENSRNOG00000008652/ENSRNOG00000056907/ENSRNOG00000006770/ENSRNOG00000000869/ENSRNOG00000001451/ENSRNOG00000004415/ENSRNOG00000020372/ENSRNOG00000004322/ENSRNOG00000020557/ENSRNOG00000033556/ENSRNOG00000052721/ENSRNOG00000008075/ENSRNOG00000018692/ENSRNOG00000000977/ENSRNOG00000013729/ENSRNOG00000003738/ENSRNOG00000012199/ENSRNOG00000004118/ENSRNOG00000004676/ENSRNOG00000022343/ENSRNOG00000006857/ENSRNOG00000057464/ENSRNOG00000010729/ENSRNOG00000018931/ENSRNOG00000015756/ENSRNOG00000014173/ENSRNOG00000003139/ENSRNOG00000013574/ENSRNOG00000010676/ENSRNOG00000053979/ENSRNOG00000021748/ENSRNOG00000005609/ENSRNOG00000016121"
